interaction_id,taskid,userid,completion
3216,10,54,0
3217,14,54,0
3218,15,54,0
3219,16,54,1
3220,17,54,0
3221,19,54,1
3222,21,54,0
3223,23,54,0
3224,24,54,0
3225,25,54,1
3226,26,54,0
3227,27,54,0
3228,28,54,0
3229,30,54,0
3230,32,54,0
3231,35,54,0
3232,36,54,0
3233,37,54,1
3234,39,54,0
3235,46,54,0
3236,47,54,1
3237,48,54,1
3238,49,54,0
3239,50,54,1
3240,51,54,0
3241,52,54,0
3242,56,54,1
3243,57,54,1
3244,60,54,0
3245,63,54,1
3246,64,54,0
3247,67,54,1
3248,68,54,0
3249,72,54,1
3250,73,54,1
3251,75,54,0
3252,77,54,1
3253,78,54,1
3254,79,54,1
3255,84,54,1
3256,85,54,0
3257,87,54,0
3258,89,54,0
3259,90,54,0
3260,91,54,1
3261,92,54,0
3262,95,54,0
3263,96,54,0
3264,97,54,0
3265,2,55,1
3266,4,55,1
3267,7,55,0
3268,11,55,0
3269,12,55,1
3270,13,55,0
3271,14,55,1
3272,16,55,0
3273,17,55,0
3274,20,55,0
3275,22,55,0
3276,23,55,1
3277,25,55,0
3278,27,55,0
3279,28,55,1
3280,30,55,1
3281,31,55,1
3282,34,55,1
3283,35,55,0
3284,36,55,0
3285,37,55,0
3286,38,55,0
3287,40,55,0
3288,41,55,0
3289,47,55,0
3290,48,55,0
3291,49,55,0
3292,50,55,0
3293,51,55,0
3294,53,55,0
3295,56,55,0
3296,57,55,0
3297,58,55,0
3298,59,55,1
3299,60,55,0
3300,63,55,0
3301,64,55,0
3302,65,55,0
3303,68,55,0
3304,69,55,0
3305,71,55,1
3306,72,55,0
3307,73,55,0
3308,74,55,0
3309,75,55,1
3310,76,55,0
3311,77,55,1
3312,78,55,1
3313,79,55,0
3314,81,55,0
3315,82,55,0
3316,83,55,0
3317,88,55,1
3318,89,55,0
3319,91,55,0
3320,93,55,0
3321,94,55,1
3322,97,55,0
3323,0,56,0
3324,1,56,1
3325,3,56,0
3326,4,56,1
3327,5,56,0
3328,7,56,1
3329,12,56,1
3330,13,56,1
3331,14,56,1
3332,15,56,0
3333,16,56,0
3334,18,56,0
3335,19,56,0
3336,22,56,1
3337,23,56,1
3338,25,56,1
3339,26,56,0
3340,27,56,0
3341,30,56,0
3342,31,56,0
3343,33,56,1
3344,37,56,0
3345,39,56,0
3346,40,56,1
3347,41,56,1
3348,44,56,0
3349,45,56,1
3350,46,56,1
3351,48,56,1
3352,49,56,1
3353,50,56,1
3354,51,56,0
3355,52,56,0
3356,53,56,1
3357,54,56,0
3358,56,56,0
3359,57,56,0
3360,59,56,0
3361,60,56,1
3362,61,56,1
3363,62,56,0
3364,63,56,1
3365,64,56,1
3366,65,56,1
3367,66,56,0
3368,67,56,0
3369,68,56,0
3370,69,56,1
3371,70,56,1
3372,72,56,0
3373,73,56,0
3374,75,56,0
3375,80,56,0
3376,83,56,1
3377,85,56,0
3378,86,56,1
3379,87,56,1
3380,90,56,1
3381,93,56,1
3382,94,56,0
3383,95,56,0
3384,96,56,0
3385,0,57,0
3386,2,57,0
3387,4,57,1
3388,5,57,1
3389,6,57,0
3390,7,57,1
3391,8,57,0
3392,10,57,1
3393,11,57,0
3394,14,57,1
3395,16,57,1
3396,17,57,0
3397,18,57,1
3398,21,57,0
3399,22,57,0
3400,23,57,0
3401,27,57,1
3402,28,57,0
3403,29,57,0
3404,30,57,1
3405,31,57,0
3406,33,57,0
3407,36,57,0
3408,40,57,1
3409,42,57,1
3410,44,57,0
3411,46,57,1
3412,47,57,0
3413,48,57,0
3414,49,57,1
3415,50,57,0
3416,52,57,1
3417,57,57,1
3418,58,57,1
3419,59,57,0
3420,60,57,0
3421,61,57,0
3422,63,57,1
3423,64,57,0
3424,65,57,1
3425,66,57,1
3426,68,57,0
3427,71,57,1
3428,72,57,1
3429,75,57,0
3430,79,57,1
3431,84,57,1
3432,90,57,0
3433,91,57,0
3434,92,57,0
3435,93,57,0
3436,94,57,0
3437,95,57,1
3438,96,57,0
3439,97,57,1
3440,0,58,1
3441,2,58,0
3442,3,58,0
3443,5,58,0
3444,6,58,1
3445,8,58,1
3446,9,58,0
3447,10,58,0
3448,11,58,1
3449,14,58,1
3450,15,58,1
3451,16,58,0
3452,17,58,0
3453,19,58,1
3454,21,58,1
3455,22,58,1
3456,23,58,0
3457,24,58,1
3458,25,58,0
3459,26,58,0
3460,27,58,0
3461,30,58,1
3462,31,58,0
3463,33,58,1
3464,34,58,0
3465,36,58,0
3466,38,58,0
3467,39,58,0
3468,40,58,0
3469,43,58,1
3470,45,58,0
3471,46,58,0
3472,48,58,1
3473,50,58,0
3474,51,58,0
3475,53,58,1
3476,54,58,0
3477,55,58,0
3478,56,58,0
3479,57,58,1
3480,58,58,1
3481,59,58,0
3482,60,58,0
3483,62,58,0
3484,64,58,0
3485,65,58,0
3486,67,58,1
3487,68,58,0
3488,69,58,0
3489,71,58,0
3490,73,58,1
3491,75,58,0
3492,77,58,1
3493,78,58,0
3494,79,58,1
3495,80,58,0
3496,82,58,1
3497,88,58,1
3498,89,58,0
3499,90,58,0
3500,91,58,0
3501,92,58,0
3502,93,58,0
3503,2,59,0
3504,4,59,1
3505,5,59,1
3506,6,59,0
3507,7,59,1
3508,8,59,0
3509,9,59,1
3510,10,59,1
3511,11,59,1
3512,12,59,1
3513,14,59,1
3514,17,59,1
3515,18,59,0
3516,20,59,1
3517,23,59,0
3518,26,59,0
3519,27,59,0
3520,28,59,0
3521,29,59,1
3522,32,59,1
3523,34,59,0
3524,36,59,1
3525,37,59,0
3526,38,59,1
3527,39,59,0
3528,40,59,1
3529,41,59,1
3530,42,59,1
3531,45,59,0
3532,46,59,0
3533,47,59,1
3534,48,59,0
3535,51,59,0
3536,56,59,1
3537,59,59,0
3538,61,59,0
3539,65,59,1
3540,66,59,1
3541,67,59,0
3542,68,59,0
3543,71,59,0
3544,72,59,0
3545,73,59,0
3546,74,59,0
3547,75,59,0
3548,76,59,0
3549,79,59,1
3550,80,59,1
3551,82,59,1
3552,83,59,0
3553,84,59,1
3554,85,59,1
3555,87,59,0
3556,88,59,0
3557,89,59,0
3558,90,59,0
3559,91,59,0
3560,92,59,0
3561,93,59,1
3562,94,59,1
3563,96,59,0
3564,97,59,0
3565,1,60,0
3566,2,60,1
3567,9,60,1
3568,10,60,0
3569,11,60,0
3570,12,60,0
3571,13,60,0
3572,15,60,0
3573,16,60,0
3574,18,60,1
3575,19,60,0
3576,20,60,0
3577,22,60,0
3578,23,60,0
3579,25,60,0
3580,27,60,1
3581,28,60,1
3582,33,60,0
3583,34,60,1
3584,35,60,0
3585,36,60,1
3586,37,60,0
3587,38,60,0
3588,40,60,0
3589,41,60,1
3590,42,60,0
3591,44,60,1
3592,45,60,1
3593,46,60,0
3594,47,60,0
3595,48,60,0
3596,49,60,0
3597,50,60,0
3598,57,60,0
3599,58,60,0
3600,59,60,0
3601,61,60,0
3602,62,60,0
3603,63,60,0
3604,64,60,1
3605,65,60,1
3606,66,60,0
3607,68,60,0
3608,69,60,0
3609,70,60,0
3610,71,60,1
3611,76,60,0
3612,77,60,0
3613,79,60,0
3614,82,60,0
3615,83,60,0
3616,84,60,0
3617,86,60,0
3618,89,60,0
3619,90,60,1
3620,92,60,0
3621,93,60,0
3622,94,60,0
3623,95,60,0
3624,96,60,1
3625,97,60,0
3626,0,61,0
3627,2,61,0
3628,3,61,0
3629,5,61,1
3630,7,61,0
3631,8,61,1
3632,10,61,0
3633,11,61,0
3634,12,61,0
3635,13,61,1
3636,14,61,1
3637,17,61,1
3638,18,61,0
3639,19,61,0
3640,21,61,0
3641,23,61,0
3642,25,61,0
3643,26,61,0
3644,27,61,0
3645,28,61,0
3646,29,61,0
3647,31,61,1
3648,34,61,0
3649,35,61,1
3650,37,61,0
3651,38,61,0
3652,39,61,0
3653,40,61,0
3654,41,61,1
3655,43,61,0
3656,46,61,0
3657,48,61,1
3658,49,61,0
3659,51,61,0
3660,52,61,0
3661,53,61,0
3662,57,61,0
3663,58,61,0
3664,60,61,1
3665,61,61,1
3666,63,61,0
3667,64,61,0
3668,65,61,0
3669,69,61,1
3670,70,61,1
3671,72,61,0
3672,74,61,0
3673,78,61,0
3674,81,61,0
3675,82,61,0
3676,83,61,1
3677,84,61,0
3678,85,61,0
3679,86,61,0
3680,87,61,1
3681,88,61,1
3682,89,61,0
3683,91,61,1
3684,92,61,1
3685,93,61,0
3686,94,61,0
3687,95,61,0
3688,97,61,0
3689,0,62,1
3690,1,62,1
3691,4,62,1
3692,5,62,0
3693,8,62,1
3694,10,62,1
3695,12,62,0
3696,14,62,0
3697,16,62,0
3698,18,62,1
3699,19,62,0
3700,21,62,0
3701,22,62,0
3702,23,62,0
3703,27,62,0
3704,28,62,1
3705,31,62,1
3706,32,62,0
3707,34,62,1
3708,38,62,1
3709,40,62,0
3710,43,62,0
3711,45,62,0
3712,47,62,0
3713,48,62,0
3714,51,62,1
3715,53,62,0
3716,54,62,0
3717,56,62,1
3718,57,62,0
3719,58,62,1
3720,59,62,1
3721,60,62,0
3722,61,62,1
3723,68,62,0
3724,71,62,1
3725,73,62,0
3726,74,62,0
3727,76,62,0
3728,78,62,0
3729,79,62,0
3730,83,62,0
3731,84,62,0
3732,87,62,1
3733,88,62,1
3734,89,62,0
3735,90,62,0
3736,91,62,1
3737,94,62,0
3738,96,62,1
3739,97,62,0
3740,0,63,0
3741,4,63,1
3742,5,63,0
3743,6,63,0
3744,7,63,0
3745,8,63,0
3746,11,63,0
3747,12,63,0
3748,14,63,1
3749,18,63,1
3750,20,63,0
3751,21,63,0
3752,22,63,0
3753,23,63,1
3754,24,63,1
3755,26,63,0
3756,27,63,0
3757,30,63,0
3758,31,63,0
3759,32,63,0
3760,33,63,0
3761,38,63,1
3762,39,63,1
3763,40,63,0
3764,41,63,0
3765,43,63,0
3766,46,63,1
3767,47,63,0
3768,49,63,0
3769,50,63,0
3770,54,63,0
3771,56,63,0
3772,58,63,1
3773,61,63,0
3774,63,63,1
3775,64,63,1
3776,65,63,1
3777,68,63,0
3778,71,63,0
3779,72,63,0
3780,73,63,0
3781,76,63,0
3782,77,63,1
3783,78,63,0
3784,80,63,0
3785,81,63,1
3786,82,63,1
3787,83,63,1
3788,84,63,1
3789,85,63,0
3790,89,63,0
3791,91,63,0
3792,93,63,0
3793,96,63,1
3794,97,63,0
3795,0,64,0
3796,1,64,1
3797,2,64,0
3798,3,64,0
3799,6,64,0
3800,7,64,0
3801,9,64,0
3802,11,64,0
3803,13,64,0
3804,14,64,1
3805,16,64,1
3806,17,64,0
3807,18,64,0
3808,20,64,1
3809,22,64,0
3810,23,64,0
3811,24,64,0
3812,29,64,1
3813,31,64,1
3814,33,64,0
3815,35,64,0
3816,36,64,0
3817,38,64,1
3818,40,64,1
3819,41,64,1
3820,44,64,0
3821,48,64,0
3822,49,64,1
3823,50,64,0
3824,51,64,0
3825,53,64,0
3826,54,64,0
3827,55,64,1
3828,56,64,1
3829,57,64,1
3830,58,64,0
3831,61,64,0
3832,62,64,0
3833,64,64,0
3834,65,64,1
3835,66,64,1
3836,68,64,0
3837,71,64,0
3838,72,64,1
3839,73,64,1
3840,74,64,0
3841,76,64,0
3842,77,64,0
3843,78,64,1
3844,79,64,1
3845,80,64,1
3846,82,64,0
3847,83,64,0
3848,89,64,0
3849,91,64,0
3850,93,64,0
3851,96,64,0
3852,97,64,1
3853,0,65,0
3854,1,65,0
3855,2,65,0
3856,3,65,1
3857,4,65,1
3858,7,65,0
3859,9,65,1
3860,10,65,0
3861,12,65,1
3862,13,65,0
3863,15,65,1
3864,17,65,0
3865,18,65,1
3866,20,65,1
3867,25,65,1
3868,26,65,1
3869,27,65,1
3870,30,65,0
3871,32,65,1
3872,33,65,0
3873,34,65,1
3874,35,65,0
3875,36,65,1
3876,40,65,0
3877,42,65,0
3878,46,65,1
3879,47,65,0
3880,49,65,0
3881,50,65,0
3882,51,65,1
3883,52,65,1
3884,55,65,0
3885,57,65,0
3886,59,65,1
3887,60,65,0
3888,61,65,0
3889,65,65,0
3890,66,65,1
3891,67,65,0
3892,70,65,0
3893,71,65,1
3894,72,65,0
3895,73,65,0
3896,74,65,1
3897,75,65,0
3898,77,65,1
3899,80,65,0
3900,81,65,0
3901,83,65,1
3902,87,65,1
3903,88,65,1
3904,90,65,0
3905,92,65,0
3906,94,65,0
3907,95,65,0
3908,96,65,1
3909,97,65,0
3910,0,66,0
3911,2,66,1
3912,4,66,1
3913,6,66,1
3914,10,66,1
3915,11,66,1
3916,12,66,1
3917,13,66,0
3918,14,66,1
3919,15,66,1
3920,16,66,0
3921,17,66,0
3922,23,66,0
3923,25,66,1
3924,28,66,0
3925,32,66,1
3926,34,66,1
3927,35,66,0
3928,36,66,0
3929,38,66,0
3930,39,66,0
3931,40,66,1
3932,43,66,1
3933,44,66,0
3934,46,66,0
3935,47,66,0
3936,48,66,1
3937,49,66,1
3938,50,66,0
3939,51,66,0
3940,54,66,0
3941,57,66,1
3942,58,66,0
3943,60,66,0
3944,61,66,0
3945,62,66,0
3946,64,66,0
3947,65,66,0
3948,66,66,0
3949,67,66,0
3950,68,66,1
3951,69,66,0
3952,71,66,0
3953,72,66,1
3954,73,66,0
3955,74,66,1
3956,80,66,1
3957,81,66,1
3958,82,66,1
3959,84,66,0
3960,85,66,1
3961,86,66,0
3962,87,66,0
3963,89,66,1
3964,91,66,0
3965,92,66,0
3966,93,66,0
3967,94,66,0
3968,95,66,1
3969,0,67,0
3970,1,67,0
3971,2,67,1
3972,3,67,0
3973,4,67,1
3974,10,67,0
3975,12,67,1
3976,14,67,1
3977,15,67,0
3978,17,67,1
3979,18,67,1
3980,19,67,1
3981,20,67,0
3982,22,67,0
3983,26,67,0
3984,30,67,1
3985,31,67,0
3986,32,67,0
3987,33,67,1
3988,34,67,1
3989,36,67,1
3990,39,67,0
3991,41,67,0
3992,42,67,1
3993,43,67,0
3994,44,67,0
3995,46,67,1
3996,49,67,0
3997,51,67,0
3998,53,67,0
3999,54,67,0
4000,55,67,0
4001,56,67,1
4002,59,67,0
4003,60,67,0
4004,61,67,1
4005,63,67,1
4006,64,67,0
4007,66,67,0
4008,67,67,0
4009,68,67,0
4010,69,67,0
4011,72,67,0
4012,73,67,0
4013,77,67,0
4014,79,67,0
4015,82,67,0
4016,83,67,0
4017,84,67,1
4018,85,67,0
4019,87,67,1
4020,88,67,0
4021,95,67,0
4022,97,67,0
4023,0,68,0
4024,1,68,0
4025,2,68,0
4026,6,68,0
4027,7,68,1
4028,8,68,0
4029,9,68,0
4030,10,68,1
4031,12,68,1
4032,13,68,0
4033,14,68,1
4034,15,68,1
4035,16,68,1
4036,20,68,1
4037,21,68,1
4038,23,68,0
4039,24,68,0
4040,27,68,0
4041,28,68,1
4042,30,68,1
4043,33,68,0
4044,34,68,0
4045,39,68,1
4046,42,68,0
4047,43,68,1
4048,44,68,0
4049,45,68,0
4050,48,68,1
4051,49,68,1
4052,50,68,0
4053,52,68,0
4054,54,68,0
4055,55,68,0
4056,60,68,0
4057,62,68,1
4058,64,68,0
4059,65,68,1
4060,66,68,0
4061,67,68,1
4062,68,68,0
4063,69,68,0
4064,71,68,0
4065,72,68,1
4066,75,68,0
4067,76,68,0
4068,78,68,1
4069,81,68,1
4070,82,68,1
4071,85,68,1
4072,87,68,0
4073,88,68,1
4074,89,68,1
4075,90,68,0
4076,91,68,0
4077,92,68,0
4078,94,68,0
4079,95,68,1
4080,96,68,0
4081,97,68,1
4082,0,69,1
4083,1,69,0
4084,2,69,1
4085,4,69,0
4086,7,69,0
4087,8,69,1
4088,9,69,1
4089,12,69,0
4090,13,69,1
4091,14,69,1
4092,16,69,0
4093,17,69,0
4094,18,69,1
4095,20,69,1
4096,24,69,1
4097,28,69,1
4098,30,69,0
4099,32,69,1
4100,34,69,1
4101,35,69,0
4102,36,69,1
4103,39,69,1
4104,40,69,0
4105,41,69,0
4106,42,69,0
4107,46,69,1
4108,47,69,1
4109,48,69,0
4110,49,69,0
4111,50,69,0
4112,51,69,1
4113,53,69,0
4114,55,69,1
4115,56,69,0
4116,57,69,0
4117,60,69,0
4118,61,69,0
4119,62,69,0
4120,65,69,0
4121,66,69,0
4122,68,69,0
4123,70,69,0
4124,73,69,0
4125,74,69,0
4126,75,69,0
4127,76,69,0
4128,77,69,0
4129,78,69,0
4130,80,69,1
4131,81,69,0
4132,82,69,1
4133,85,69,0
4134,86,69,1
4135,87,69,1
4136,89,69,0
4137,91,69,1
4138,95,69,0
4139,96,69,0
4140,97,69,1
4141,2,70,1
4142,3,70,0
4143,4,70,1
4144,6,70,0
4145,7,70,0
4146,8,70,1
4147,10,70,0
4148,11,70,1
4149,13,70,1
4150,17,70,0
4151,18,70,1
4152,20,70,0
4153,21,70,0
4154,23,70,1
4155,24,70,1
4156,27,70,0
4157,28,70,1
4158,29,70,0
4159,34,70,0
4160,36,70,1
4161,37,70,0
4162,41,70,0
4163,42,70,0
4164,44,70,1
4165,45,70,1
4166,46,70,1
4167,49,70,0
4168,50,70,1
4169,51,70,0
4170,52,70,0
4171,53,70,1
4172,54,70,0
4173,55,70,1
4174,56,70,0
4175,58,70,0
4176,61,70,0
4177,63,70,1
4178,64,70,1
4179,65,70,1
4180,66,70,1
4181,68,70,0
4182,71,70,1
4183,72,70,0
4184,73,70,0
4185,74,70,0
4186,75,70,0
4187,76,70,0
4188,79,70,0
4189,81,70,0
4190,84,70,1
4191,89,70,1
4192,90,70,0
4193,91,70,0
4194,92,70,0
4195,93,70,0
4196,94,70,0
4197,95,70,1
4198,96,70,1
4199,1,71,0
4200,3,71,1
4201,4,71,0
4202,5,71,0
4203,6,71,0
4204,7,71,0
4205,10,71,0
4206,11,71,1
4207,12,71,0
4208,14,71,0
4209,15,71,0
4210,18,71,0
4211,19,71,0
4212,20,71,0
4213,22,71,0
4214,23,71,0
4215,26,71,0
4216,27,71,0
4217,29,71,0
4218,33,71,1
4219,34,71,0
4220,37,71,0
4221,39,71,0
4222,43,71,0
4223,44,71,0
4224,45,71,1
4225,46,71,0
4226,47,71,0
4227,49,71,0
4228,50,71,1
4229,54,71,1
4230,56,71,0
4231,58,71,0
4232,59,71,0
4233,60,71,1
4234,61,71,0
4235,65,71,0
4236,67,71,0
4237,68,71,1
4238,69,71,1
4239,70,71,1
4240,71,71,0
4241,72,71,0
4242,73,71,0
4243,76,71,1
4244,77,71,0
4245,78,71,0
4246,79,71,0
4247,82,71,0
4248,86,71,0
4249,87,71,0
4250,88,71,0
4251,89,71,0
4252,90,71,1
4253,93,71,1
4254,94,71,0
4255,96,71,0
4256,0,72,0
4257,3,72,0
4258,4,72,1
4259,5,72,1
4260,6,72,1
4261,7,72,0
4262,8,72,1
4263,10,72,1
4264,13,72,0
4265,14,72,1
4266,15,72,1
4267,16,72,1
4268,17,72,0
4269,18,72,0
4270,20,72,1
4271,21,72,0
4272,22,72,1
4273,23,72,1
4274,24,72,0
4275,25,72,0
4276,26,72,0
4277,27,72,1
4278,28,72,0
4279,33,72,1
4280,34,72,1
4281,37,72,1
4282,38,72,1
4283,39,72,0
4284,40,72,0
4285,41,72,0
4286,42,72,0
4287,44,72,0
4288,45,72,1
4289,47,72,0
4290,48,72,1
4291,50,72,1
4292,51,72,1
4293,52,72,1
4294,53,72,0
4295,54,72,0
4296,55,72,0
4297,58,72,1
4298,59,72,0
4299,60,72,0
4300,61,72,1
4301,63,72,1
4302,69,72,0
4303,70,72,0
4304,71,72,0
4305,73,72,1
4306,76,72,0
4307,77,72,1
4308,78,72,1
4309,79,72,1
4310,81,72,0
4311,82,72,1
4312,84,72,0
4313,86,72,0
4314,88,72,0
4315,89,72,0
4316,91,72,1
4317,94,72,0
4318,95,72,0
4319,96,72,0
4320,0,73,0
4321,1,73,0
4322,4,73,1
4323,7,73,0
4324,9,73,1
4325,11,73,0
4326,12,73,0
4327,15,73,0
4328,16,73,0
4329,17,73,0
4330,19,73,0
4331,20,73,0
4332,22,73,0
4333,23,73,1
4334,24,73,0
4335,25,73,0
4336,30,73,0
4337,31,73,1
4338,34,73,1
4339,35,73,0
4340,38,73,0
4341,41,73,0
4342,42,73,1
4343,44,73,0
4344,45,73,1
4345,48,73,0
4346,49,73,1
4347,51,73,1
4348,52,73,1
4349,54,73,1
4350,55,73,0
4351,56,73,0
4352,57,73,0
4353,59,73,1
4354,60,73,1
4355,61,73,0
4356,63,73,0
4357,64,73,0
4358,66,73,0
4359,67,73,1
4360,68,73,0
4361,71,73,1
4362,72,73,1
4363,74,73,0
4364,76,73,0
4365,79,73,0
4366,80,73,0
4367,82,73,0
4368,83,73,0
4369,84,73,1
4370,86,73,0
4371,87,73,0
4372,89,73,0
4373,90,73,0
4374,91,73,0
4375,93,73,0
4376,94,73,1
4377,95,73,0
4378,96,73,0
4379,97,73,0
4380,0,74,1
4381,1,74,0
4382,3,74,1
4383,4,74,0
4384,5,74,0
4385,6,74,0
4386,7,74,0
4387,9,74,1
4388,10,74,0
4389,11,74,1
4390,12,74,0
4391,13,74,0
4392,16,74,0
4393,17,74,0
4394,19,74,0
4395,20,74,0
4396,21,74,1
4397,22,74,0
4398,24,74,1
4399,25,74,0
4400,26,74,1
4401,27,74,1
4402,28,74,1
4403,29,74,0
4404,30,74,0
4405,31,74,1
4406,33,74,0
4407,35,74,0
4408,36,74,0
4409,37,74,0
4410,38,74,1
4411,40,74,0
4412,42,74,0
4413,43,74,0
4414,45,74,1
4415,48,74,1
4416,50,74,1
4417,51,74,0
4418,52,74,1
4419,53,74,1
4420,54,74,1
4421,55,74,1
4422,56,74,0
4423,59,74,1
4424,62,74,0
4425,63,74,0
4426,64,74,1
4427,65,74,0
4428,66,74,0
4429,67,74,1
4430,70,74,0
4431,75,74,0
4432,76,74,0
4433,77,74,1
4434,78,74,0
4435,80,74,0
4436,85,74,0
4437,86,74,1
4438,87,74,0
4439,88,74,0
4440,89,74,0
4441,90,74,1
4442,93,74,0
4443,95,74,0
4444,96,74,0
4445,97,74,1
4446,0,75,0
4447,3,75,0
4448,4,75,1
4449,5,75,0
4450,6,75,1
4451,8,75,1
4452,13,75,0
4453,15,75,1
4454,18,75,1
4455,19,75,1
4456,22,75,0
4457,23,75,0
4458,25,75,0
4459,27,75,1
4460,29,75,0
4461,30,75,0
4462,31,75,1
4463,32,75,1
4464,33,75,0
4465,34,75,0
4466,35,75,1
4467,36,75,0
4468,37,75,1
4469,40,75,0
4470,42,75,0
4471,44,75,0
4472,45,75,1
4473,46,75,0
4474,47,75,0
4475,49,75,0
4476,50,75,0
4477,54,75,0
4478,55,75,0
4479,56,75,1
4480,57,75,1
4481,58,75,0
4482,60,75,0
4483,61,75,0
4484,63,75,0
4485,64,75,1
4486,69,75,0
4487,70,75,0
4488,71,75,1
4489,72,75,1
4490,73,75,0
4491,74,75,0
4492,75,75,0
4493,76,75,0
4494,79,75,1
4495,80,75,0
4496,82,75,0
4497,83,75,0
4498,84,75,1
4499,85,75,0
4500,86,75,0
4501,88,75,0
4502,90,75,0
4503,91,75,0
4504,92,75,0
4505,93,75,0
4506,95,75,0
4507,97,75,0
4508,0,76,0
4509,1,76,0
4510,8,76,1
4511,9,76,1
4512,10,76,1
4513,12,76,1
4514,13,76,0
4515,14,76,0
4516,15,76,0
4517,16,76,1
4518,20,76,1
4519,23,76,1
4520,24,76,0
4521,27,76,0
4522,30,76,1
4523,31,76,0
4524,32,76,0
4525,33,76,0
4526,34,76,0
4527,35,76,0
4528,36,76,0
4529,38,76,1
4530,41,76,0
4531,42,76,1
4532,46,76,1
4533,48,76,1
4534,52,76,1
4535,56,76,0
4536,58,76,0
4537,59,76,0
4538,61,76,0
4539,63,76,0
4540,64,76,1
4541,65,76,1
4542,66,76,1
4543,67,76,0
4544,68,76,0
4545,69,76,1
4546,71,76,0
4547,72,76,1
4548,73,76,0
4549,75,76,1
4550,76,76,0
4551,77,76,1
4552,80,76,1
4553,84,76,1
4554,85,76,0
4555,86,76,0
4556,88,76,0
4557,89,76,0
4558,95,76,1
4559,96,76,0
4560,4,77,1
4561,5,77,1
4562,8,77,0
4563,9,77,0
4564,10,77,0
4565,12,77,0
4566,13,77,0
4567,14,77,1
4568,15,77,0
4569,17,77,0
4570,19,77,0
4571,20,77,0
4572,21,77,1
4573,22,77,0
4574,23,77,1
4575,30,77,0
4576,34,77,1
4577,38,77,0
4578,40,77,0
4579,42,77,0
4580,43,77,0
4581,45,77,1
4582,46,77,1
4583,48,77,1
4584,49,77,0
4585,50,77,0
4586,51,77,1
4587,54,77,0
4588,55,77,0
4589,58,77,0
4590,62,77,1
4591,66,77,1
4592,67,77,0
4593,68,77,1
4594,70,77,0
4595,71,77,1
4596,72,77,0
4597,73,77,1
4598,74,77,0
4599,75,77,0
4600,76,77,1
4601,78,77,0
4602,79,77,0
4603,80,77,0
4604,81,77,0
4605,83,77,0
4606,84,77,0
4607,85,77,1
4608,86,77,0
4609,88,77,1
4610,89,77,0
4611,90,77,0
4612,92,77,0
4613,93,77,0
4614,95,77,0
4615,96,77,1
4616,97,77,1
4617,2,78,1
4618,3,78,0
4619,5,78,0
4620,6,78,0
4621,8,78,1
4622,11,78,0
4623,12,78,0
4624,13,78,0
4625,14,78,0
4626,16,78,0
4627,18,78,1
4628,20,78,0
4629,21,78,0
4630,24,78,1
4631,25,78,0
4632,26,78,1
4633,27,78,0
4634,29,78,1
4635,34,78,1
4636,38,78,0
4637,39,78,1
4638,40,78,0
4639,41,78,0
4640,42,78,0
4641,43,78,0
4642,44,78,1
4643,45,78,1
4644,46,78,0
4645,48,78,0
4646,49,78,0
4647,51,78,1
4648,52,78,1
4649,53,78,1
4650,54,78,0
4651,55,78,1
4652,56,78,0
4653,57,78,0
4654,58,78,0
4655,59,78,1
4656,60,78,0
4657,61,78,0
4658,62,78,0
4659,65,78,0
4660,66,78,0
4661,67,78,1
4662,69,78,0
4663,70,78,0
4664,71,78,0
4665,72,78,1
4666,74,78,0
4667,76,78,1
4668,80,78,0
4669,82,78,0
4670,84,78,1
4671,88,78,0
4672,89,78,0
4673,91,78,0
4674,92,78,0
4675,93,78,0
4676,95,78,0
4677,0,79,0
4678,2,79,1
4679,3,79,1
4680,4,79,1
4681,5,79,0
4682,6,79,0
4683,7,79,0
4684,8,79,1
4685,9,79,0
4686,10,79,0
4687,12,79,0
4688,13,79,0
4689,15,79,1
4690,16,79,0
4691,17,79,0
4692,19,79,0
4693,20,79,0
4694,21,79,0
4695,22,79,0
4696,24,79,1
4697,25,79,0
4698,26,79,0
4699,27,79,1
4700,29,79,0
4701,30,79,1
4702,31,79,0
4703,32,79,0
4704,34,79,1
4705,37,79,0
4706,38,79,1
4707,39,79,1
4708,42,79,1
4709,43,79,0
4710,45,79,1
4711,47,79,0
4712,48,79,0
4713,49,79,0
4714,50,79,0
4715,51,79,1
4716,52,79,0
4717,53,79,1
4718,55,79,0
4719,56,79,0
4720,57,79,0
4721,59,79,0
4722,60,79,0
4723,62,79,0
4724,63,79,0
4725,66,79,0
4726,68,79,0
4727,71,79,0
4728,74,79,0
4729,76,79,0
4730,78,79,0
4731,80,79,0
4732,81,79,1
4733,82,79,0
4734,84,79,1
4735,87,79,1
4736,90,79,0
4737,92,79,0
4738,94,79,1
4739,95,79,0
4740,96,79,1
4741,97,79,1
4742,0,80,1
4743,1,80,0
4744,2,80,0
4745,3,80,0
4746,4,80,0
4747,5,80,1
4748,6,80,0
4749,8,80,0
4750,9,80,1
4751,13,80,0
4752,14,80,1
4753,17,80,0
4754,18,80,1
4755,20,80,1
4756,21,80,0
4757,23,80,0
4758,24,80,1
4759,25,80,1
4760,27,80,1
4761,28,80,1
4762,29,80,1
4763,31,80,0
4764,34,80,0
4765,35,80,0
4766,37,80,1
4767,38,80,1
4768,39,80,1
